feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err,hlevel,model
"(0, 2, 5, 6, 63, 112, 122, 123, 124, 140, 142)",[0.9190424  0.95384491 0.88502403 0.94877359 0.91488074],0.9243131333922809,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'gradient.g_avg', 'gradient.g_std', 'cm_angle.angle_mean', 'ela_local.n_loc_opt.abs', 'ela_local.fun_evals.uq', 'ela_local.fun_evals.max', 'ela_local.fun_evals.sd', 'lon.n_optima', 'lon.n_funnels')",0.03216220199237137,0.025023285805774263,0.01251164290288713,multimodality,svm
"(0, 2, 5, 6, 63, 64, 112, 122, 123, 124, 140, 142)",[0.9190424  0.95339093 0.88502403 0.94877359 0.91488074],0.924222337676835,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'gradient.g_avg', 'gradient.g_std', 'cm_angle.angle_mean', 'cm_angle.angle_sd', 'ela_local.n_loc_opt.abs', 'ela_local.fun_evals.uq', 'ela_local.fun_evals.max', 'ela_local.fun_evals.sd', 'lon.n_optima', 'lon.n_funnels')",0.032025031608145814,0.02491656258671799,0.012458281293358993,multimodality,svm
"(0, 2, 5, 6, 8, 10, 63, 64, 112, 123, 124, 140, 142)",[0.91208989 0.95217966 0.87599681 0.96021303 0.91076935],0.9222497490173304,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'gradient.g_avg', 'gradient.g_std', 'fitness_distance.fd_correlation', 'fitness_distance.distance_mean', 'cm_angle.angle_mean', 'cm_angle.angle_sd', 'ela_local.n_loc_opt.abs', 'ela_local.fun_evals.max', 'ela_local.fun_evals.sd', 'lon.n_optima', 'lon.n_funnels')",0.03945389854945072,0.030696473450079694,0.015348236725039845,multimodality,svm
"(0, 2, 5, 6, 8, 10, 63, 64, 112, 118, 123, 124, 140, 142)",[0.9190424  0.95244424 0.88836188 0.96021303 0.91488074],0.9269884581662424,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'gradient.g_avg', 'gradient.g_std', 'fitness_distance.fd_correlation', 'fitness_distance.distance_mean', 'cm_angle.angle_mean', 'cm_angle.angle_sd', 'ela_local.n_loc_opt.abs', 'ela_local.fun_evals.min', 'ela_local.fun_evals.max', 'ela_local.fun_evals.sd', 'lon.n_optima', 'lon.n_funnels')",0.03377952824386657,0.026281620575325963,0.013140810287662981,multimodality,svm
"(0, 2, 5, 6, 8, 10, 11, 63, 64, 112, 118, 123, 124, 140, 142)",[0.9190424  0.95244424 0.88836188 0.96021303 0.91488074],0.9269884581662424,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'gradient.g_avg', 'gradient.g_std', 'fitness_distance.fd_correlation', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'cm_angle.angle_mean', 'cm_angle.angle_sd', 'ela_local.n_loc_opt.abs', 'ela_local.fun_evals.min', 'ela_local.fun_evals.max', 'ela_local.fun_evals.sd', 'lon.n_optima', 'lon.n_funnels')",0.03377952824386657,0.026281620575325963,0.013140810287662981,multimodality,svm
"(0, 2, 5, 6, 8, 10, 11, 14, 63, 64, 112, 118, 123, 124, 140, 142)",[0.9190424  0.95244424 0.88836188 0.96021303 0.91488074],0.9269884581662424,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'gradient.g_avg', 'gradient.g_std', 'fitness_distance.fd_correlation', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.adj_r2', 'cm_angle.angle_mean', 'cm_angle.angle_sd', 'ela_local.n_loc_opt.abs', 'ela_local.fun_evals.min', 'ela_local.fun_evals.max', 'ela_local.fun_evals.sd', 'lon.n_optima', 'lon.n_funnels')",0.03377952824386657,0.026281620575325963,0.013140810287662981,multimodality,svm
"(0, 2, 5, 6, 8, 10, 11, 14, 63, 64, 77, 112, 118, 123, 124, 140, 142)",[0.91154217 0.94838162 0.87966336 0.96021303 0.94301251],0.928562537743501,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'gradient.g_avg', 'gradient.g_std', 'fitness_distance.fd_correlation', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.adj_r2', 'cm_angle.angle_mean', 'cm_angle.angle_sd', 'ela_conv.additional_function_eval', 'ela_local.n_loc_opt.abs', 'ela_local.fun_evals.min', 'ela_local.fun_evals.max', 'ela_local.fun_evals.sd', 'lon.n_optima', 'lon.n_funnels')",0.037622704121962135,0.029271741973800277,0.014635870986900138,multimodality,svm
"(0, 2, 5, 6, 8, 10, 11, 14, 20, 57, 63, 64, 77, 118, 123, 124, 140, 142)",[0.91455997 0.94838162 0.87966336 0.97970085 0.94969749],0.9344006574778634,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'gradient.g_avg', 'gradient.g_std', 'fitness_distance.fd_correlation', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.quad_simple.adj_r2', 'ela_distr.kurtosis', 'cm_angle.angle_mean', 'cm_angle.angle_sd', 'ela_conv.additional_function_eval', 'ela_local.fun_evals.min', 'ela_local.fun_evals.max', 'ela_local.fun_evals.sd', 'lon.n_optima', 'lon.n_funnels')",0.0440440277362263,0.034267749899165964,0.017133874949582982,multimodality,svm
"(0, 2, 5, 6, 8, 10, 11, 14, 20, 43, 57, 63, 64, 77, 118, 123, 124, 140, 142)",[0.9135101  0.94021291 0.87213404 0.99175899 0.94969749],0.9334627064483554,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'gradient.g_avg', 'gradient.g_std', 'fitness_distance.fd_correlation', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.quad_simple.adj_r2', 'disp.diff_mean_02', 'ela_distr.kurtosis', 'cm_angle.angle_mean', 'cm_angle.angle_sd', 'ela_conv.additional_function_eval', 'ela_local.fun_evals.min', 'ela_local.fun_evals.max', 'ela_local.fun_evals.sd', 'lon.n_optima', 'lon.n_funnels')",0.050982168350903634,0.03966585900882524,0.019832929504412615,multimodality,svm
"(0, 2, 5, 6, 8, 10, 11, 14, 20, 43, 57, 63, 64, 77, 118, 123, 124, 135, 140, 142)",[0.9135101  0.93178882 0.87213404 0.99585702 0.94889761],0.9324375179153455,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'gradient.g_avg', 'gradient.g_std', 'fitness_distance.fd_correlation', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.quad_simple.adj_r2', 'disp.diff_mean_02', 'ela_distr.kurtosis', 'cm_angle.angle_mean', 'cm_angle.angle_sd', 'ela_conv.additional_function_eval', 'ela_local.fun_evals.min', 'ela_local.fun_evals.max', 'ela_local.fun_evals.sd', 'fla_metrics.fitness_variance', 'lon.n_optima', 'lon.n_funnels')",0.05232932246620433,0.04071399067778217,0.02035699533889108,multimodality,svm
"(0, 2, 5, 6, 8, 10, 11, 14, 19, 20, 43, 57, 63, 64, 77, 118, 123, 124, 135, 140, 142)",[0.91307378 0.93178882 0.8713598  1.         0.94889761],0.9330240030004793,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'gradient.g_avg', 'gradient.g_std', 'fitness_distance.fd_correlation', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.adj_r2', 'disp.diff_mean_02', 'ela_distr.kurtosis', 'cm_angle.angle_mean', 'cm_angle.angle_sd', 'ela_conv.additional_function_eval', 'ela_local.fun_evals.min', 'ela_local.fun_evals.max', 'ela_local.fun_evals.sd', 'fla_metrics.fitness_variance', 'lon.n_optima', 'lon.n_funnels')",0.05434749395376164,0.04228419665902033,0.02114209832951016,multimodality,svm
"(0, 2, 5, 6, 8, 10, 11, 14, 19, 20, 21, 22, 43, 57, 63, 64, 77, 118, 123, 135, 140, 142)",[0.92067741 0.93178882 0.87064586 1.         0.94837594],0.9342976070496025,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'gradient.g_avg', 'gradient.g_std', 'fitness_distance.fd_correlation', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.adj_r2', 'ela_meta.quad_w_interact.adj_r2', 'pca.expl_var.cov_x', 'disp.diff_mean_02', 'ela_distr.kurtosis', 'cm_angle.angle_mean', 'cm_angle.angle_sd', 'ela_conv.additional_function_eval', 'ela_local.fun_evals.min', 'ela_local.fun_evals.max', 'fla_metrics.fitness_variance', 'lon.n_optima', 'lon.n_funnels')",0.05379323221530043,0.041852962196404546,0.020926481098202273,multimodality,svm
"(0, 2, 5, 6, 8, 10, 11, 14, 19, 20, 21, 22, 43, 57, 63, 64, 77, 118, 123, 124, 135, 140, 142)",[0.91307378 0.93178882 0.8713598  1.         0.94837594],0.9329196688379952,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'gradient.g_avg', 'gradient.g_std', 'fitness_distance.fd_correlation', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.adj_r2', 'ela_meta.quad_w_interact.adj_r2', 'pca.expl_var.cov_x', 'disp.diff_mean_02', 'ela_distr.kurtosis', 'cm_angle.angle_mean', 'cm_angle.angle_sd', 'ela_conv.additional_function_eval', 'ela_local.fun_evals.min', 'ela_local.fun_evals.max', 'ela_local.fun_evals.sd', 'fla_metrics.fitness_variance', 'lon.n_optima', 'lon.n_funnels')",0.05429779155691474,0.04224552650571965,0.021122763252859826,multimodality,svm
"(0, 2, 5, 6, 8, 10, 11, 14, 19, 20, 21, 22, 23, 43, 57, 63, 64, 77, 118, 123, 124, 135, 140, 142)",[0.91686508 0.93178882 0.87064586 1.         0.94837594],0.9335351409123795,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'gradient.g_avg', 'gradient.g_std', 'fitness_distance.fd_correlation', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.adj_r2', 'ela_meta.quad_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'disp.diff_mean_02', 'ela_distr.kurtosis', 'cm_angle.angle_mean', 'cm_angle.angle_sd', 'ela_conv.additional_function_eval', 'ela_local.fun_evals.min', 'ela_local.fun_evals.max', 'ela_local.fun_evals.sd', 'fla_metrics.fitness_variance', 'lon.n_optima', 'lon.n_funnels')",0.05414669548919898,0.04212796863180676,0.02106398431590338,multimodality,svm
"(0, 2, 5, 6, 8, 10, 11, 14, 19, 20, 21, 22, 23, 43, 57, 63, 64, 77, 112, 118, 123, 124, 135, 140, 142)",[0.92067741 0.93178882 0.8713598  1.         0.94837594],0.934440394751632,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'gradient.g_avg', 'gradient.g_std', 'fitness_distance.fd_correlation', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.adj_r2', 'ela_meta.quad_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'disp.diff_mean_02', 'ela_distr.kurtosis', 'cm_angle.angle_mean', 'cm_angle.angle_sd', 'ela_conv.additional_function_eval', 'ela_local.n_loc_opt.abs', 'ela_local.fun_evals.min', 'ela_local.fun_evals.max', 'ela_local.fun_evals.sd', 'fla_metrics.fitness_variance', 'lon.n_optima', 'lon.n_funnels')",0.05351465250100273,0.04163621771441243,0.020818108857206214,multimodality,svm
"(0, 2, 5, 6, 8, 10, 11, 14, 19, 20, 21, 22, 23, 24, 43, 57, 63, 64, 77, 112, 118, 123, 124, 126, 140, 142)",[0.92067741 0.93178882 0.8713598  1.         0.94837594],0.934440394751632,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'gradient.g_avg', 'gradient.g_std', 'fitness_distance.fd_correlation', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.adj_r2', 'ela_meta.quad_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var.cov_init', 'disp.diff_mean_02', 'ela_distr.kurtosis', 'cm_angle.angle_mean', 'cm_angle.angle_sd', 'ela_conv.additional_function_eval', 'ela_local.n_loc_opt.abs', 'ela_local.fun_evals.min', 'ela_local.fun_evals.max', 'ela_local.fun_evals.sd', 'length_scale.shanon_entropy', 'lon.n_optima', 'lon.n_funnels')",0.05351465250100273,0.04163621771441243,0.020818108857206214,multimodality,svm
"(0, 2, 5, 6, 8, 10, 11, 14, 19, 20, 21, 22, 23, 24, 25, 26, 27, 43, 57, 63, 77, 112, 118, 123, 126, 140, 142)",[0.94013788 0.92746914 0.86354447 1.         0.94814923],0.9358601431870379,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'gradient.g_avg', 'gradient.g_std', 'fitness_distance.fd_correlation', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.adj_r2', 'ela_meta.quad_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var.cov_init', 'pca.expl_var.cor_init', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.diff_mean_02', 'ela_distr.kurtosis', 'cm_angle.angle_mean', 'ela_conv.additional_function_eval', 'ela_local.n_loc_opt.abs', 'ela_local.fun_evals.min', 'ela_local.fun_evals.max', 'length_scale.shanon_entropy', 'lon.n_optima', 'lon.n_funnels')",0.05626934593336005,0.04377946279077618,0.021889731395388093,multimodality,svm
"(0, 2, 5, 6, 8, 10, 11, 14, 19, 20, 21, 22, 23, 24, 25, 26, 27, 43, 57, 63, 64, 77, 112, 118, 123, 126, 140, 142)",[0.94013788 0.9230707  0.86354447 1.         0.94814923],0.9349804558597953,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'gradient.g_avg', 'gradient.g_std', 'fitness_distance.fd_correlation', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.adj_r2', 'ela_meta.quad_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var.cov_init', 'pca.expl_var.cor_init', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.diff_mean_02', 'ela_distr.kurtosis', 'cm_angle.angle_mean', 'cm_angle.angle_sd', 'ela_conv.additional_function_eval', 'ela_local.n_loc_opt.abs', 'ela_local.fun_evals.min', 'ela_local.fun_evals.max', 'length_scale.shanon_entropy', 'lon.n_optima', 'lon.n_funnels')",0.056530883221092856,0.04398294768591357,0.021991473842956785,multimodality,svm
"(0, 5, 6, 8, 10, 11, 14, 19, 20, 21, 22, 23, 24, 25, 26, 27, 43, 52, 57, 63, 64, 77, 112, 118, 123, 124, 126, 140, 142)",[0.92451304 0.92746914 0.8713598  1.         0.94837594],0.9343435841263915,"('hill_climbing.avg_dist_between_opt', 'gradient.g_avg', 'gradient.g_std', 'fitness_distance.fd_correlation', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.adj_r2', 'ela_meta.quad_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var.cov_init', 'pca.expl_var.cor_init', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.diff_mean_02', 'ic.eps_s', 'ela_distr.kurtosis', 'cm_angle.angle_mean', 'cm_angle.angle_sd', 'ela_conv.additional_function_eval', 'ela_local.n_loc_opt.abs', 'ela_local.fun_evals.min', 'ela_local.fun_evals.max', 'ela_local.fun_evals.sd', 'length_scale.shanon_entropy', 'lon.n_optima', 'lon.n_funnels')",0.05336210428352822,0.041517530018652944,0.02075876500932647,multimodality,svm
"(0, 2, 5, 6, 8, 10, 11, 14, 19, 20, 21, 22, 23, 24, 25, 26, 27, 43, 52, 57, 63, 64, 77, 112, 118, 123, 124, 126, 140, 142)",[0.93226381 0.92746914 0.86284803 1.         0.94822457],0.9341611103563479,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'gradient.g_avg', 'gradient.g_std', 'fitness_distance.fd_correlation', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.adj_r2', 'ela_meta.quad_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var.cov_init', 'pca.expl_var.cor_init', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.diff_mean_02', 'ic.eps_s', 'ela_distr.kurtosis', 'cm_angle.angle_mean', 'cm_angle.angle_sd', 'ela_conv.additional_function_eval', 'ela_local.n_loc_opt.abs', 'ela_local.fun_evals.min', 'ela_local.fun_evals.max', 'ela_local.fun_evals.sd', 'length_scale.shanon_entropy', 'lon.n_optima', 'lon.n_funnels')",0.056513288130595495,0.04396925810774357,0.021984629053871784,multimodality,svm
