feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err,hlevel,model
"(0, 1, 2, 4, 5, 6, 9, 18, 73, 119, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'fitness_distance.fd_cov', 'ela_meta.lin_simple.coef.max_by_min', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 4, 5, 6, 9, 18, 32, 73, 119, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'fitness_distance.fd_cov', 'ela_meta.lin_simple.coef.max_by_min', 'nbc.nn_nb.cor', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 4, 5, 6, 8, 9, 18, 32, 73, 119, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'ela_meta.lin_simple.coef.max_by_min', 'nbc.nn_nb.cor', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 4, 5, 6, 8, 9, 18, 20, 32, 73, 119, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.adj_r2', 'nbc.nn_nb.cor', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 4, 5, 6, 8, 9, 10, 18, 20, 32, 73, 119, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.adj_r2', 'nbc.nn_nb.cor', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 18, 20, 32, 73, 119, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.adj_r2', 'nbc.nn_nb.cor', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 18, 20, 32, 73, 119, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.adj_r2', 'nbc.nn_nb.cor', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 18, 20, 32, 69, 73, 119, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.adj_r2', 'nbc.nn_nb.cor', 'cm_conv.convex.soft', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 18, 20, 32, 69, 73, 119, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.adj_r2', 'nbc.nn_nb.cor', 'cm_conv.convex.soft', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 18, 20, 32, 69, 73, 119, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.adj_r2', 'nbc.nn_nb.cor', 'cm_conv.convex.soft', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 16, 18, 20, 32, 69, 73, 119, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.adj_r2', 'nbc.nn_nb.cor', 'cm_conv.convex.soft', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 16, 18, 20, 32, 69, 73, 119, 140, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.adj_r2', 'nbc.nn_nb.cor', 'cm_conv.convex.soft', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.n_optima', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 18, 20, 32, 69, 73, 119, 140, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.adj_r2', 'nbc.nn_nb.cor', 'cm_conv.convex.soft', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.n_optima', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20, 32, 69, 73, 119, 140, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.adj_r2', 'nbc.nn_nb.cor', 'cm_conv.convex.soft', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.n_optima', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 20, 32, 69, 73, 119, 140, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'fitness_distance.fitness_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.adj_r2', 'nbc.nn_nb.cor', 'cm_conv.convex.soft', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.n_optima', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 32, 69, 73, 119, 140, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'fitness_distance.fitness_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.adj_r2', 'nbc.nn_nb.cor', 'cm_conv.convex.soft', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.n_optima', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 32, 69, 73, 119, 140, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'fitness_distance.fitness_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.adj_r2', 'nbc.nn_nb.cor', 'cm_conv.convex.soft', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.n_optima', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 32, 69, 73, 119, 140, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'fitness_distance.fitness_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.adj_r2', 'ela_meta.quad_w_interact.adj_r2', 'nbc.nn_nb.cor', 'cm_conv.convex.soft', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.n_optima', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 32, 69, 73, 119, 140, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'fitness_distance.fitness_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.adj_r2', 'ela_meta.quad_w_interact.adj_r2', 'pca.expl_var.cov_x', 'nbc.nn_nb.cor', 'cm_conv.convex.soft', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.n_optima', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 32, 69, 73, 119, 140, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'fitness_distance.fitness_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.adj_r2', 'ela_meta.quad_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'nbc.nn_nb.cor', 'cm_conv.convex.soft', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.n_optima', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
