feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err,hlevel,model
"(7, 11, 22, 26, 27, 39, 53, 77, 89, 94, 102, 110, 111, 112, 122)",[1.         0.99583206 1.         1.         1.        ],0.9991664118884163,"('gradient.additional_function_eval', 'fitness_distance.distance_std', 'pca.expl_var.cov_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.fun_evals.uq')",0.002142806458854796,0.0016671762231672102,0.0008335881115836051,multimodality,gbm
"(7, 11, 22, 23, 26, 27, 39, 53, 77, 89, 94, 102, 110, 111, 112, 122)",[1.         0.99583206 1.         1.         1.        ],0.9991664118884163,"('gradient.additional_function_eval', 'fitness_distance.distance_std', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.fun_evals.uq')",0.002142806458854796,0.0016671762231672102,0.0008335881115836051,multimodality,gbm
"(7, 11, 22, 23, 26, 27, 39, 53, 77, 89, 94, 102, 110, 111, 112, 122, 132)",[1.         0.99583206 1.         1.         1.        ],0.9991664118884163,"('gradient.additional_function_eval', 'fitness_distance.distance_std', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.fun_evals.uq', 'length_scale.additional_function_eval')",0.002142806458854796,0.0016671762231672102,0.0008335881115836051,multimodality,gbm
"(7, 11, 22, 23, 26, 27, 39, 53, 77, 89, 94, 102, 110, 111, 112, 113, 122, 132)",[1.         0.99583206 1.         1.         1.        ],0.9991664118884163,"('gradient.additional_function_eval', 'fitness_distance.distance_std', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.fun_evals.uq', 'length_scale.additional_function_eval')",0.002142806458854796,0.0016671762231672102,0.0008335881115836051,multimodality,gbm
"(7, 11, 22, 23, 26, 27, 39, 53, 77, 89, 94, 102, 110, 111, 112, 113, 115, 122, 132)",[1.         0.99583206 1.         1.         1.        ],0.9991664118884163,"('gradient.additional_function_eval', 'fitness_distance.distance_std', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.fun_evals.uq', 'length_scale.additional_function_eval')",0.002142806458854796,0.0016671762231672102,0.0008335881115836051,multimodality,gbm
"(7, 11, 22, 23, 26, 27, 39, 53, 77, 89, 94, 102, 110, 111, 112, 113, 115, 116, 122, 132)",[0.99583437 0.99583206 1.         1.         1.        ],0.9983332867785208,"('gradient.additional_function_eval', 'fitness_distance.distance_std', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_local.fun_evals.uq', 'length_scale.additional_function_eval')",0.0026236625538793483,0.0020412986013582917,0.0010206493006791459,multimodality,gbm
"(7, 10, 11, 22, 23, 26, 27, 39, 53, 77, 89, 94, 102, 110, 111, 112, 113, 115, 116, 122, 132)",[1.         0.99166097 1.         1.         1.        ],0.9983321942647819,"('gradient.additional_function_eval', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_local.fun_evals.uq', 'length_scale.additional_function_eval')",0.004287231129953248,0.003335611470435973,0.0016678057352179866,multimodality,gbm
"(7, 11, 12, 22, 23, 26, 27, 39, 53, 77, 89, 94, 102, 110, 111, 112, 113, 115, 116, 118, 122, 132)",[1.         0.99583206 1.         1.         1.        ],0.9991664118884163,"('gradient.additional_function_eval', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_local.fun_evals.min', 'ela_local.fun_evals.uq', 'length_scale.additional_function_eval')",0.002142806458854796,0.0016671762231672102,0.0008335881115836051,multimodality,gbm
"(0, 7, 11, 12, 22, 23, 26, 27, 39, 53, 77, 89, 94, 102, 110, 111, 112, 113, 115, 116, 118, 122, 132)",[1.         1.         1.         0.99585702 1.        ],0.9991714034654144,"('hill_climbing.avg_dist_between_opt', 'gradient.additional_function_eval', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_local.fun_evals.min', 'ela_local.fun_evals.uq', 'length_scale.additional_function_eval')",0.0021299752016873787,0.0016571930691709814,0.0008285965345854906,multimodality,gbm
"(0, 2, 7, 11, 12, 22, 23, 26, 27, 39, 53, 77, 89, 94, 102, 110, 111, 112, 113, 115, 116, 118, 122, 132)",[1.         1.         1.         0.99585702 1.        ],0.9991714034654144,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'gradient.additional_function_eval', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_local.fun_evals.min', 'ela_local.fun_evals.uq', 'length_scale.additional_function_eval')",0.0021299752016873787,0.0016571930691709814,0.0008285965345854906,multimodality,gbm
"(0, 2, 4, 7, 11, 12, 22, 23, 26, 27, 39, 53, 77, 89, 94, 102, 110, 111, 112, 113, 115, 116, 118, 122, 132)",[1.         1.         1.         0.99585702 1.        ],0.9991714034654144,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_local.fun_evals.min', 'ela_local.fun_evals.uq', 'length_scale.additional_function_eval')",0.0021299752016873787,0.0016571930691709814,0.0008285965345854906,multimodality,gbm
"(0, 2, 4, 7, 11, 12, 22, 23, 26, 27, 39, 53, 77, 82, 89, 94, 102, 110, 111, 112, 113, 115, 116, 118, 122, 132)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_level.mmce_qda_25', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_local.fun_evals.min', 'ela_local.fun_evals.uq', 'length_scale.additional_function_eval')",0.0,0.0,0.0,multimodality,gbm
"(0, 2, 4, 7, 11, 12, 15, 22, 23, 26, 27, 39, 53, 77, 82, 89, 94, 102, 110, 111, 112, 113, 115, 116, 118, 122, 132)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.intercept', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_level.mmce_qda_25', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_local.fun_evals.min', 'ela_local.fun_evals.uq', 'length_scale.additional_function_eval')",0.0,0.0,0.0,multimodality,gbm
"(0, 2, 4, 7, 11, 12, 15, 22, 23, 25, 26, 27, 39, 53, 77, 82, 89, 94, 102, 110, 111, 112, 113, 115, 116, 118, 122, 132)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.intercept', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var.cor_init', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'ic_eps.max', 'ela_conv.additional_function_eval', 'ela_level.mmce_qda_25', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_local.fun_evals.min', 'ela_local.fun_evals.uq', 'length_scale.additional_function_eval')",0.0,0.0,0.0,multimodality,gbm
"(0, 2, 4, 7, 11, 12, 15, 22, 23, 25, 26, 27, 39, 53, 60, 77, 82, 89, 94, 102, 110, 111, 112, 113, 115, 116, 118, 122, 132)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.intercept', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var.cor_init', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'ic_eps.max', 'cm_angle.dist_ctr2best_sd', 'ela_conv.additional_function_eval', 'ela_level.mmce_qda_25', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_local.fun_evals.min', 'ela_local.fun_evals.uq', 'length_scale.additional_function_eval')",0.0,0.0,0.0,multimodality,gbm
"(0, 2, 4, 7, 11, 12, 15, 22, 23, 25, 26, 27, 39, 47, 53, 60, 77, 82, 89, 94, 102, 110, 111, 112, 113, 115, 116, 118, 122, 132)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.intercept', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var.cor_init', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_median_02', 'disp.diff_median_02', 'ic_eps.max', 'cm_angle.dist_ctr2best_sd', 'ela_conv.additional_function_eval', 'ela_level.mmce_qda_25', 'ela_curv.grad_norm.mean', 'ela_curv.grad_norm.nas', 'ela_curv.grad_scale.nas', 'ela_curv.hessian_cond.nas', 'ela_curv.costs_fun_evals:', 'ela_local.n_loc_opt.abs', 'ela_local.n_loc_opt.rel', 'ela_local.basin_sizes.avg_best', 'ela_local.basin_sizes.avg_non_best', 'ela_local.fun_evals.min', 'ela_local.fun_evals.uq', 'length_scale.additional_function_eval')",0.0,0.0,0.0,multimodality,gbm
