feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err,hlevel,model
"(0, 4, 7, 10, 11, 18, 22, 23, 26, 27, 35, 61, 91, 99, 119, 140)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.coef.max_by_min', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_mean_02', 'cm_angle.dist_ctr2worst_mean', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq', 'lon.n_optima')",0.0,0.0,0.0,global_structure,gbm
"(0, 4, 7, 10, 11, 14, 18, 22, 23, 26, 27, 35, 61, 91, 99, 119, 140)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.coef.max_by_min', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_mean_02', 'cm_angle.dist_ctr2worst_mean', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq', 'lon.n_optima')",0.0,0.0,0.0,global_structure,gbm
"(0, 4, 7, 9, 10, 11, 14, 18, 22, 23, 26, 27, 35, 61, 91, 99, 119, 140)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.coef.max_by_min', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_mean_02', 'cm_angle.dist_ctr2worst_mean', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq', 'lon.n_optima')",0.0,0.0,0.0,global_structure,gbm
"(0, 4, 7, 9, 10, 11, 12, 14, 18, 22, 23, 26, 27, 35, 61, 91, 99, 119, 140)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.coef.max_by_min', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_mean_02', 'cm_angle.dist_ctr2worst_mean', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq', 'lon.n_optima')",0.0,0.0,0.0,global_structure,gbm
"(0, 4, 7, 9, 10, 11, 12, 14, 15, 18, 22, 23, 26, 27, 35, 61, 91, 99, 119, 140)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.max_by_min', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_mean_02', 'cm_angle.dist_ctr2worst_mean', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq', 'lon.n_optima')",0.0,0.0,0.0,global_structure,gbm
"(0, 4, 7, 9, 10, 11, 12, 14, 15, 16, 18, 22, 23, 26, 27, 35, 61, 91, 99, 119, 140)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max_by_min', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_mean_02', 'cm_angle.dist_ctr2worst_mean', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq', 'lon.n_optima')",0.0,0.0,0.0,global_structure,gbm
"(0, 4, 7, 9, 10, 11, 12, 14, 15, 16, 17, 18, 22, 23, 26, 27, 35, 61, 91, 99, 119, 140)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_mean_02', 'cm_angle.dist_ctr2worst_mean', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq', 'lon.n_optima')",0.0,0.0,0.0,global_structure,gbm
"(0, 4, 7, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 22, 23, 26, 27, 35, 61, 91, 99, 119, 140)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_mean_02', 'cm_angle.dist_ctr2worst_mean', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq', 'lon.n_optima')",0.0,0.0,0.0,global_structure,gbm
"(0, 4, 7, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 22, 23, 24, 26, 27, 35, 61, 91, 99, 119, 140)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var.cov_init', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_mean_02', 'cm_angle.dist_ctr2worst_mean', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq', 'lon.n_optima')",0.0,0.0,0.0,global_structure,gbm
"(0, 4, 7, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 22, 23, 24, 25, 26, 27, 35, 61, 91, 99, 119, 140)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var.cov_init', 'pca.expl_var.cor_init', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'disp.ratio_mean_02', 'cm_angle.dist_ctr2worst_mean', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq', 'lon.n_optima')",0.0,0.0,0.0,global_structure,gbm
"(0, 4, 7, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 22, 23, 24, 25, 26, 27, 29, 35, 61, 91, 99, 119, 140)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var.cov_init', 'pca.expl_var.cor_init', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'pca.expl_var_PC1.cor_init', 'disp.ratio_mean_02', 'cm_angle.dist_ctr2worst_mean', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq', 'lon.n_optima')",0.0,0.0,0.0,global_structure,gbm
"(0, 4, 7, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 22, 23, 24, 25, 26, 27, 29, 32, 35, 61, 91, 99, 119, 140)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var.cov_init', 'pca.expl_var.cor_init', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'pca.expl_var_PC1.cor_init', 'nbc.nn_nb.cor', 'disp.ratio_mean_02', 'cm_angle.dist_ctr2worst_mean', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq', 'lon.n_optima')",0.0,0.0,0.0,global_structure,gbm
"(0, 3, 4, 7, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 22, 23, 24, 25, 26, 27, 29, 32, 35, 61, 91, 99, 119, 140)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var.cov_init', 'pca.expl_var.cor_init', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'pca.expl_var_PC1.cor_init', 'nbc.nn_nb.cor', 'disp.ratio_mean_02', 'cm_angle.dist_ctr2worst_mean', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq', 'lon.n_optima')",0.0,0.0,0.0,global_structure,gbm
"(0, 3, 4, 7, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 22, 23, 24, 25, 26, 27, 29, 32, 35, 61, 66, 91, 99, 119, 140)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var.cov_init', 'pca.expl_var.cor_init', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'pca.expl_var_PC1.cor_init', 'nbc.nn_nb.cor', 'disp.ratio_mean_02', 'cm_angle.dist_ctr2worst_mean', 'cm_angle.y_ratio_best2worst_sd', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq', 'lon.n_optima')",0.0,0.0,0.0,global_structure,gbm
"(0, 3, 4, 7, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 22, 23, 24, 25, 26, 27, 29, 32, 35, 36, 61, 66, 91, 99, 119, 140)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.additional_function_eval', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var.cov_init', 'pca.expl_var.cor_init', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'pca.expl_var_PC1.cor_init', 'nbc.nn_nb.cor', 'disp.ratio_mean_02', 'disp.ratio_mean_05', 'cm_angle.dist_ctr2worst_mean', 'cm_angle.y_ratio_best2worst_sd', 'ela_curv.grad_norm.uq', 'ela_curv.grad_scale.uq', 'ela_local.fun_evals.lq', 'lon.n_optima')",0.0,0.0,0.0,global_structure,gbm
